book_id,title,author,publisher,year,call_number,isbn,image_url,description,category
10355,배를 돌려라,하승수 지음,한티재,2019,330.911 하57ㅂ,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5110727%3Ftimestamp%3D20221011181728,"위기의 시대이고 격변을 앞두고 있는 시대이다. 기후위기는 날로 심각해지고, 불평등은 날로 심해지고, 불안은 커지고, 미래가 보이지 않는다. “있을지 없을지 모르는 미래를 위해 공부하는 것이 무슨 의미가 있는가”라는 스웨덴 청소년 그레타 툰베리의 말이 옳다. 지금과 같은 사회, 지금과 같은 삶의 방식이 그대로 유지될 수 있다고 생각하는 것은 환상이다. 그래서 큰 변화가 필요하다. ‘대전환’이 필요하다. 지구도 그렇고, 대한민국도 그렇다. 그런데 대한민국이라는 배는 지금 잘못된 방향으로 가고 있다. 배가 잘못된 방향으로 가고 있을 때 해야 할 일은 배의 방향을 돌리는 것이다. 배의 속도를 늦추는 것은 해법이 될 수 없다. 녹색당 공동운영위원장이자 비례민주주의연대 대표인 하승수는 이 책에서 대한민국이라는 배의 방향을 돌릴 방법을 제안한다.","['사회과학', '한국정치사정/정치사', '한국정치사정/정치사-일반']"
10356,영국 청년 마이클의 한국전쟁,이향규 지음,창비,2019,911.0723 이93ㅇ,9788940000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5082734%3Ftimestamp%3D20231124174706,"한반도의 평화를 위해서뿐만 아니라 세대 간의 평화를 위해서도 한국전쟁은 ‘지긋지긋한 옛이야기’여서는 안 된다. 특히 한반도 정세가 중대한 국면에 접어들수록 이 전쟁은 우리 공동의 기억이 되어야 한다. 이주민?다문화 관련 활동가이자 연구자인 이향규가 한국전쟁에 참전한 병사들의 죽음을 애도하고 아버지세대의 전쟁경험을 돌아보는 책 『영국 청년 마이클의 한국전쟁』을 펴냈다. 실향민 아버지를 둔 분단국의 당사자이자 전쟁을 기억하고 추모하는 일을 연구하는 학자로서 한국전쟁이 우리 마음에 남긴 흔적과 우리 사회에 새긴 상처를 보듬는 글을 담았다. 남북정상회담이 성사되며 남북관계에 큰 진전이 있던 2018년 봄, 저자는 평화와 통일을 기원하고 전쟁세대를 애도하는 긴 여행을 시작했다. 그 여정에서 참전군인들이 남긴 오래된 사진과 사연, 부산 유엔군묘지에 묻힌 스무살 청년의 매장기록 그리고 전쟁 중 피난길에 나섰던 아버지가 당시에 남긴 일기를 살피면서, 아직 끝나지 않은 전쟁을 다시 써내려가기로 결심했다. 누렇게 바랜 오래된 기록 속에 감춰져 있던 전쟁의 기억을 들여다보고, 이 비극을 경유하며 송두리째 뒤집힌 삶의 세부를 어루만지며, 분단과 갈등의 역사가 평화로 이어지기를 바라는 마음을 진솔하게 전한다. 전쟁의 고통을 겪은 세대에 위로를 보내는 저자의 따뜻한 고백은 갈등을 끝내고 화해로 향하는 길에 나선 우리 모두에게 보내는 응원의 메시지이다. 유엔군으로 한국전쟁에 참전했으나 고국에 돌아가지 못하고 부산에 묻힌 영국 청년 마이클의 사연을 비롯해 수많은 전사자의 시신을 수습했던 기억을 평생 안고 살아가는 영국 노인 제임스, 그리고 북에 두고 온 가족을 끝내 만나지 못하고 세상을 떠난 저자의 아버지까지, 각각의 이야기를 찾아나서는 여정을 통해 세대를 뛰어넘는 새로운 평화를 이야기한다. 영국과 한국의 ‘노인’들이 들려주는 한국전쟁의 진실, 그것은 누군가에게는 그야말로 너무도 길었던 한 생이었음을 증언한다.","['사회과학', '사회학', '사회학 일반']"
10357,소년이 이어도로 간 까닭은,이어도연구회 지음,이어도연구회,2020,813.6 이64ㅅ,9791200000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5502060%3Ftimestamp%3D20230325154801,20세기 말까지만 해도 아무도 본 적이 없는 ‘상상 속의 섬’이자 유토피아였던 이어도. 실제 이어도는 섬이 아닌 수중 암초이다. 그럼에도 우리 역사와 설화 속에서 유토피아로 그려진 이어도는 2003년 국내 최초 해양과학기지가 지어져 중요한 곳으로 다시 태어났다. 이에 따라 이어도연구회는 중·고등학교 청소년들에게 이어도에 대한 친숙함을 높이기 위해서 『소년이 이어도로 간 까닭은』을 펴냈다.,"['청소년', '청소년 문학', '청소년 소설']"
10358,(성공하려거든 인성을 길러야)맛있는 논어 콩지랑 읽어요,이준자 지음,역사인,2020,148.3 이76ㅁ,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5506857%3Ftimestamp%3D20221209164715,"작가는 교직에 종사하면서 틈틈이 책을 읽고 글감을 모아 지난해 ‘논어, 감성으로 읽다’에 이어 ‘맛있는 논어, 콩지랑 읽어요’를 펴냈다. ‘논어’라는 텍스트가 다양한 색깔, 다양한 메시지를 전하고 있기에 딱 한권으로 담아낼 수 없다고 본 것이다. 이전 책은 ‘감성’이라는 키워드로 ‘논어’를 해체해서 본 것이라면 금번 책은 원 텍스트의 편명 그대로, 원문을 중심으로 해설한 것이다. ‘논어’의 내용이 자칫 어렵고 딱딱하다는 편견을 불식시키기 위해 아름다운 고궁 혹은 오늘의 멋진 호텔을 콩지와 함께 맛 기행 하는 형식을 빌어 가능하면 쉽게 접근하고자 한 작가의 의도가 엿보인다. 이것은 작가가 독단적으로 생각한 것이라기보다 공자님의 제자 자공이 스승의 가르침을 빗대어 웅대한 고궁으로 표현한 데서 착안한다. 마치 고궁의 높은 담장만큼이나 가르침의 깊이를 헤아릴 수 없고 들어갈 입구를 찾을 수 없을 만큼 여러 길, 만 길 깊이를 지니고 있다는 표현에 주목한 것이다. 이 책은, ‘논어’ 전체 20편을 다섯 편씩 묶어 맛있고 건강한 음식이 사람의 신체에 주는 효과를 연상하면서 구절구절 공자님의 진의에 가깝게 풀이하고 있다. 어린 학생부터 누구나 쉽게 접근할 수 있을 것이다. 좋은 글귀, 멋진 내용의 책을 읽으면 사람의 뇌신경이 반응을 한다는 점에 착안했다고 한다. 이 점은 오늘의 뇌과학 분야에서 많은 입증을 해 주고 있다. 작가는 교직에 발을 들여 놓음과 동시에 꾸준히 동양 사상을 공부해 왔다. 더욱이 최근 몇 년 사이 다양한 책 읽기 활동을 활발히 하면서 많은 글감을 쌓아왔다. 이와 같은 활동을 바탕으로 ‘논어’ 원전을 탐독하게 되었는 바, 또 하나의 ‘논어’ 해설서가 나오게 된 것이다.","['인문학', '동양철학', '유교철학/주역', '공자/논어']"
10359,먼 그대,서영은 지음,새움출판사,2018,813.6 서64ㅁ-새움,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1640607%3Ftimestamp%3D20221011173515,"등단 50년, 한국 대표 여성 작가 서영은의 자선(自選) 작품집 『먼 그대』. 43년 전 원고 대대적 수정도…“삶과 인간에 대한 탐색에 끝은 없어” 지난 1983년 「먼 그대」로 이상문학상을 수상하며 조용하면서도 강인한, 전례가 없는 한국의 여성상을 독자들에게 각인시켰던 서영은의 대표 작품집이 새롭게 출간됐다. 올해로 등단 50년. 작가는 「먼 그대」를 포함한 7편의 중ㆍ단편을 직접 선정했다. 명실상부, 작가의 자선(自選) 대표 선집이라 할 『먼 그대』는 1975년 발표된 초기작 「사막을 건너는 법」부터 2015년 발표된 단편 「묘수」까지 아우른다. 특히 단편 「사막을 건너는 법」의 게재 과정에서 작가가 보여준 파격은, 이번 작품집에 쏟은 그의 애정을 짐작하게 한다. 작가는 지난 연말 편집부에서 초교 상태의 원고를 건네받은 뒤, 출간 일정을 늦춰달라고 주문했다. 「사막을 건너는 법」을 대대적으로 손보겠다는 뜻을 전해왔다. 30대 초반에 쓴 원고를, 70대 중반에 다시 쓰기로 한 것이다. 원로 작가가 40여 년 전의 원고를 개작하기로 마음먹은 이유는 무엇일까? ‘작가의 말’의 한 대목이다.","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10360,스몰 데이터,마틴 린드스트롬 지음; 최원식 옮김,로드북,2017,325.581 린27ㅅ최,9789000000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1492871%3Ftimestamp%3D20231124165305,tvN 비밀독서단에 소개되어 널리 알려진 《누가 내 지갑을 조종하는가》의 저자 마틴 린드스트롬의 최신작 『스몰데이터』. 세계에서 가장 존경받는 최고의 브랜딩 전문가인 그가 이번에는 고객행동에 관한 새로운 접근법을 제시하였다. 고객 속으로 들어가 사소해보이지만 결정적인 통찰을 줄 수 있는 작은 데이터(스몰데이터)에 집중하라는 것이다. 그가 수집한 스몰데이터가 어떻게 해석되어 비즈니스에 결정적 영향을 주었는지 수많은 사례와 실천적 방법에 관한 이야기가 가득하다. 이 책을 통해 고객을 이해하기 위해 소극적 통계 의존자가 아닌 적극적 관찰자로 바뀌길 바란다.,"['경제경영', '마케팅/세일즈', '마케팅/브랜드']"
10361,윤리학,"루이스 포이만, 제임스 피저 공지음; 박찬구, 류지한, 조현아, 김상돈 공옮김",울력,2010,190 포895ㅇ박,9788990000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1297907%3Ftimestamp%3D20221108003817,『윤리학: 옳고 그름의 발견』은 매키의 비판의 중대함을 인정하고 그 비판에 답한 것이다. 도덕적 발견의 정신 하에 오늘날의 중요한 도덕 이론들을 고찰한다.,"['인문학', '서양철학', '윤리학/도덕철학']"
10362,잠옷을 입으렴,이도우 지음,위즈덤하우스:위즈덤하우스미디어그룹,2020,813.6 이25ㅈ,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5227067%3Ftimestamp%3D20250209123720,"라디오 작가 공진솔과 PD 이건의 쓸쓸하고 저릿한 사랑 이야기를 그린 소설 『사서함 110호의 우편물』로 수십만 독자들에게 감동을 선사한 작가 이도우의 두 번째 장편소설. 모암마을 외가에서 만난 이종사촌 자매 수안과 둘녕의 성장과 추억을 그린 이야기인 『잠옷을 입으렴』은 우리가 잊고 살아온 유년의 기억을, 혹은 경험해보지 못한 시절에 대한 향수를 아련히 떠올리게 하는 아프고 아름다운 성장소설이다.","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10363,"30대 흙수저, 기적의 강남 입성기","강남흙수저, 부동삶, 자수성부 지음",Tornado(토네이도),2020,327.87 강192ㅅ,9791160000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5465144%3Ftimestamp%3D20221011182205,"내 집 마련조차 버겁던 30대 흙수저가 5년 만에 ‘강남 아파트 입성과 건물주’라는 목표를 이룰 수 있었던 비결을 담았다. VIP 전담 자산관리사인 저자 강남흙수저는 상위 1% 부자들을 만나면서 그들이 시장을 읽는 방법과 자세, 그리고 투자 원칙에 관한 핵심 비밀을 알게 됐다. 그건 바로 ‘투자의 본질은 확률을 높이는 것에 있다’는 사실이었다. 저자는 “공부만 하는 바보와 공부도 하는 부자의 차이는 오직 실행력에 있다”고 말한다. 성공할 확률을 높이고 실패할 확률을 줄이는 법을 배워 행동으로 옮기면 누구나 목표한 지점에 다다를 수 있다는 뜻이다. 목표 세우기, 굳어진 사고의 틀 깨기, 시장의 규칙과 흐름 이해하기 등 강남 입성 확률을 높이는 7단계 실전 로드맵을 따라가다 보면 어느 순간, 새로운 길과 방향이 명확하게 보일 것이다. 지금 서울에 집을 사도 될까? 부동산 공부는 어떻게 해야 할까? 비싼 부동산 강좌를 찾아다니거나 공인중개사 자격증을 공부하면 감이 생길까? 어디를 사야 할까? 언제 사야 할까? 왜 계속 오를까? 언제 떨어질까? 이러한 질문들에 명쾌한 답을 제시하는 단 한 권의 책. 시시각각 변하는 대책과 강력한 규제가 시행되는 시장에서도 흔들리지 않는 투자 전략이 절실한 독자들을 위한 최고의 필독서이다.","['경제경영', '재테크/투자', '부동산/경매']"
10364,시인과 나,조남웅 지음; 조명진 해설,쿰란출판사,2019,811.6 조192ㅅ,9791160000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5136315%3Ftimestamp%3D20221025132504,세계전통시인협회에서 신인문학상으로 등단한 조남웅 목사의 첫 시집으로 신앙의 기초 위에 철학의 기둥을 세우고 그 위에 문학의 지붕을 덮어 써 내려간 시들을 한데 모았다. 팔순부터 시를 쓰기 시작한 저자는 삼라만상을 시의 대상으로 삼고 풍성한 하나님의 은혜와 사랑을 저자만의 시어로 표현했다. “시를 쓴다는 것은 만물과 대화하는 것이다”라고 표현한 저자의 시를 아들인 조명진 박사가 내레이션을 덧붙여 독자들에게 더 깊고 풍성한 감성으로 다가온다.,"['종교/역학', '기독교(개신교)', '기독교 문학']"
10365,죽음의 에티켓,롤란트 슐츠 지음; 노선정 옮김,Snowfox(스노우폭스북스),2020,126.5 슐85ㅈ노,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5063258%3Ftimestamp%3D20221011174722,"한 번도 나 자신의 일이었던 적 없는 죽음. 그러나 누구나 겪을 죽음의 전 과정을 간접적으로 경험해 볼 수 있도록 기획된 『죽음의 에티켓』. 이 책에는 네 가지 방식으로 진행되는 죽음의 전개가 담겨 있다. 5살, 암으로 죽음을 맞이한 어린 아이, 인생 샷을 찍겠다며 건물 난간에 올랐던 29살 청년, 요양원의 80세 할머니, 그리고 가족들에 둘러싸인 채 집에서 죽음을 맞이한 당신. 이들 네 사람의 죽음의 단계를 매우 면밀하고 자세하게 다뤘다. ‘나, 그리고 당신’이라는 화법으로 독자를 죽음의 주인공으로 만들어 죽음을 옆에서 엿보는 게 아니라 바로 앞에서, 실제 나 자신이 겪고 있는 일로써 이해하도록 하며, 이를 통해 죽음이 실제 내게 일어날 일이라는 인식, 삶이 오직 나 자신의 방식대로 흘렀듯 죽음의 준비 또한 주도적이어야 한다는 생각, 후회 없는 오늘과 생을 살겠다는 찬란한 의지, 미뤄 둔 계획과 목표들, 더 나은 사람으로 살아야 할 분명한 이유, 내가 남기고 갈 사랑하는 사람들을 오늘 더 열렬히 사랑해야 한다는 사실을 깨닫게 한다.","['인문학', '교양 인문학']"
10366,뭉우리돌을 찾아서,김동우 글.사진,아카이브류가헌(Archive ryugaheon),2020,668.05 김25ㅁ,9791200000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4889965%3Ftimestamp%3D20240122202222,"‘뭉우리돌’은 둥글둥글하게 생긴 큰 돌을 뜻하는 우리말이다. 지금은 사라지고 거의 쓰이지 않는 이 말은, 김 구 선생의 〈백범일지〉에 뚜렷한 상징으로 박여있다. 서대문형무소에 투옥된 김 구는 일제 순사로부터 “지주가 전답에서 뭉우리돌을 골라내는 것이 상례”라며 고문과 함께 자백을 강요받을 때 “오냐, 나는 죽어도 뭉우리돌 정신을 품고 죽겠고, 살아도 뭉우리돌의 책무를 다하리라” 다짐했다. 올해는 3.1운동과 임시정부수립 100주년이 되는 해이다. 더 이상 뭉우리돌이라는 단어가 일상에서 쓰이지 않듯이 겨우 100여년 밖에 지나지 않은 ‘나라 잃은’ 역사를 우리의 일상과 오관은 감각하지 못한다. 여행사진가로 세계 일주를 하던 청년 사진가 김동우는 인도 뉴델리 레드포트(Red Fort Complex)에서 문득 그와 같은 사실을 자각하고 부끄러웠다. 무굴제국의 요새로 알려진 레드포트가 임시정부의 독립운동사 중 빛나는 성과를 거둔 ‘인면전구공작대’가 훈련을 하던 곳임을 우연히 전해들은 그는, 중국 상해 임시정부를 주축으로 한 독립운동이 어떻게 이토록 먼 나라 인도와 연관되어있는지 의아했다. 의문을 쫓다보니 그동안 몰랐던 100년 전 역사의 여러 면면과 함께 유럽에서 중미까지 예상을 뛰어 넘는 범위로 독립운동유적지들이 산재해있다는 사실도 알게 되었다. 그는 세계 일주를 멈췄고, 그때부터 전 세계에 흩어져 있는 독립운동의 현장들을 홀로 찾아 헤매는 여정을 시작했다. 여행사진은 자신이 아니어도 누군가 할 수 있지만, 이 기록은 누군가 대신해줄지 알 수 없었기 때문이다. 홍범도 장군이 활약하던 연해주에서부터 사후에 한 기의 묘로 남은 카자흐스탄까지, 장군이 넘어야했던 7,000km를 사진가 김동우도 따라 넘었다. 독립운동을 하다 서른셋 나이에 처형된 ‘김알렉산드리아’가 처형 직전에 마지막 소원으로 우리나라 13도를 그리며 13발자국을 걸었던 러시아 하바롭스크의 ‘죽음의 계곡’ 무심한 바위 위를 김동우도 걸었다. 작가는 멕시코와 쿠바를 오가며, 독립운동자금을 임시정부로 보냈던 애니깽 농장의 노동자 ‘임천택’의 딸 ‘마르타 임’과 ‘이윤상’의 딸 ‘레오나르 이’를 비롯한 독립운동가의 후손들도 만났다. 사진가 자신이 ‘뭉우리돌’ 정신이 없었다면 하기 어려웠을 이 지난한 작업, 《뭉우리돌을 찾아서》는 3.1혁명 100주년을 맞아, 희미해져가는 우리 역사의 기억을 ‘기록’으로 분명히 할 것이다.","['역사', '문화/역사기행', '한국 문화/역사기행']"
10367,"다시, 책으로",매리언 울프 지음; 전병근 옮김,어크로스:어크로스출판그룹,2020,029.4 울897ㄷ전,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4940990%3Ftimestamp%3D20250313131120,"“인류는 책을 읽도록 태어나지 않았다”고 단언하며 커다란 반향을 불러일으킨 매리언 울프가 다시 한 번 우리의 읽는 뇌에 대해 이야기하는 『다시, 책으로』. 과학적 연구와 문학적 상상력 위에서 읽기와 뇌의 상관관계에 대한 빛나는 통찰을 보여주는 책이다. 인간이 읽는 능력을 타고나지 않았으며, 문해력은 호모사피엔스의 가장 중요한 후천적 성취 가운데 하나임을 강조해 온 저자는 하루에 6~7시간씩 디지털 매체에 빠져 있는 청소년들을 목격하면서 그들 뇌의 읽기 회로가 어떻게 변형될 수 있는지를 탐색하기 시작했고, 방대한 연구와 조사 결과, 다양한 최신 자료들을 인용하며 오늘날 우리의 읽기 방식이 어떤 상태에 놓여 있는지를 적나라하게 보여준다. 쉴 새 없이 쏟아지는 디지털 세계의 엄청난 정보들은 새로움과 편리함을 가져다준 대신 주의집중과 깊이 있는 사고를 거두어갔다. 디지털 읽기에서는 훑어보기가 표준 방식이 되는데, 이런 방식은 세부적인 줄거리를 기억하거나 주장의 논리적 구조를 제대로 파악하는 데 어려움이 있다. 이처럼 쉴 새 없이 디지털 기기에 접속하며 순간접속의 시대를 살아가는 우리의 뇌가 인류의 가장 기적적인 발명품인 읽기(독서), 그중에서도 특히 ‘깊이 읽기’의 능력을 상실해가고 있는 것이다. 저자는 독자가 문장에 담긴 감정을 느낄 수 있게 해주고, 타인의 관점으로 옮겨가게 도와주며, 유추와 추론을 통한 비판적 사고를 가능하게 하는 중요한 능력인 ‘깊이 읽기’능력을 영영 잃어버릴지도 모른다는 긴급한 경고의 메시지를 보내며, 역사와 문학, 과학을 넘나드는 광범위한 자료와 생생한 사례를 토대로 오늘날 기술이 읽기에 어떤 영향을 미치는지, 그것이 인류의 미래에는 무엇을 의미하는지에 대한 깊이 있는 통찰을 제공한다.","['인문학', '교양 인문학']"
10368,보건교사 안은영,정세랑 지음,민음사,2020,813.6 정54ㅂ,9788940000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F541125%3Ftimestamp%3D20250315113540,"문학성과 다양성, 참신성을 기치로 한국문학의 미래를 이끌어 갈 신예들의 작품을 엄선한 「오늘의 젊은 작가」의 아홉 번째 작품 『보건교사 안은영』. 참신한 상상력과 따뜻한 이야기로 독자의 사랑을 받아 온 소설가 정세랑의 이번 작품은 수동적이지 않고 주체적이며, 감상적이지 않고 감각적인, 아는 형 삼고 싶은 사립 M고의 보건교사 안은영의 이야기를 담고 있다. 특별한 것 없는 직업과 평범한 이름의 안은영은 보통의 보건교사가 아니다. 복 중의 복, 일복 하나는 타고난 그녀는 직업으로 ‘보건교사’ 역할에 충실하면서 동시에 자신만이 볼 수 있는 것들을 처치하고 쫓아내며, 또는 위로하는 ‘퇴마사’의 운명을 받아들인다. 여기에 사립 M고의 한문교사이자 학교 설립자의 후손인 홍인표에게 흐르는 거대한 에너지는 안은영의 활약을 돕는 필수적인 영양제 역할을 한다. 에너지(기)를 보충하기 위해, 학교의 평화를 지키기 위해 둘은 내 거 아닌 내 것 같은 사이가 되어 힘을 합한다. 둘 앞에 나타나는 기이한 괴물들, 학생들에게 보이는 미스터리한 현상들, 학교 곳곳에 숨은 괴상한 힘들…… 사립 M고에는 어떤 비밀이 있는 것일까. 무엇보다 안은영과 홍인표의 썸(some)은 어떻게 마무리될까?","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10369,일곱 해의 마지막,김연수 지음,문학동네,2020,813.6 김64ㅇㄱ,9788950000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5396078%3Ftimestamp%3D20241207142732,"개인이 밟아나간 작품 활동의 궤적을 곧 한국소설의 중요한 흐름 가운데 하나로 만들어내며 한국문학의 판도를 뒤바꾼 작가 김연수의 신작 장편소설『일곱 해의 마지막』. 이번 작품은 청춘, 사랑, 역사, 개인이라는 그간의 김연수 소설의 핵심 키워드를 모두 아우르는 작품으로, 한국전쟁 이후 급격히 변한 세상 앞에 선 시인 ‘기행’의 삶을 그려낸다. 1930~40년대에 시인으로 이름을 알리다가 전쟁 후 북에서 당의 이념에 맞는 시를 쓰라는 요구를 받으며 러시아문학을 우리말로 옮기는 일을 하는 모습에서 기행이 우리에게 널리 알려진 시인 ‘백석’을 모델로 했음을 짐작할 수 있다. 1958년 여름, 번역실에 출근한 기행은 한 통의 편지봉투를 받게 된다. 누군가가 먼저 본 듯 뜯겨 있는 그 봉투 안에는 다른 내용 없이 러시아어로 쓰인 시 두 편만이 담겨 있다. 시를 보낸 사람은 러시아 시인 ‘벨라’. 작년 여름 그녀가 조선작가동맹의 초청을 받아 북한에 방문했을 때 기행은 그녀의 시를 번역한 인연으로 통역을 맡았었다. 그리고 그녀가 러시아로 돌아가기 전 기행은 그녀에게 자신이 쓴 시들이 적힌 노트 한 권을 건넸었다. 그런 만남이 있은 후 기행은 북한에서는 발표할 수 없는 시를 적어 러시아에 있는 벨라에게 보냈던 것인데, 그동안 어떤 회신도 없다가 일 년이 지나 답신이 온 것이었다. 봉투에 러시아 시 두 편만이 담긴 채로. 그 봉투를 먼저 뜯어본 건 누구였을까? 벨라라면 편지도 같이 보냈을 텐데 그건 누가 가져간 걸까? 벨라는 자신이 보낸 노트를 어떻게 했을까? 당의 문예 정책 아래에서 숨죽인 채 무기력하게 살아가던 기행의 삶은 벨라에게서 온 그 회신으로 인해 예상치 못한 방향으로 흘러가기 시작한다.","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10370,빛의 과거,은희경 지음,문학과지성사,2019,813.6 은97ㅂ,9788930000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5056598%3Ftimestamp%3D20250101133741,"은희경의 장편소설 『빛의 과거』. 《태연한 인생》 이후 7년 만에 선보이는 장편소설로, 깊이 숙고해 오랫동안 쓰고 고쳐 쓴 작품이다. 갓 성년이 된 여성들이 기숙사라는 낯선 공간에서 마주친 첫 다름과 섞임의 세계를 그려냈다. 기숙사 룸메이트들을 통해 다양하며 입체적인 여성 인물들을 제시하고 1970년대의 문화와 시대상을 세밀하게 서술한다. 2017년, 중년 여성 김유경은 오랜 친구 김희진의 소설 《지금은 없는 공주들을 위하여》를 읽으며 1977년 여자대학 기숙사에서의 한때를 떠올린다. 같은 시공간을 공유했으나 전혀 다르게 묘사된 김희진의 소설 속 기숙사 생활을 읽으며, 김유경은 자신의 기억을 되짚는다. 기숙사에서 가장 중요한 것은 룸메이트다. 타의에 의해 임의로 배정된 네 명이 한 방을 쓰는데, 임의의 가벼움에 비해 서로 주고받는 영향은 터무니없이 크다. 국문과 1학년 김유경의 322호 룸메이트는 화학과 3학년 최성옥, 교육학과 2학년 양애란, 의류학과 1학년 오현수다. 최성옥과 절친한 송선미의 방인 417호 사람들(곽주아, 김희진, 이재숙)과도 종종 모이곤 한다. 1977년의 이야기는 3월 신입생 환영회, 봄의 첫 미팅과 축제, 가을의 오픈하우스 행사 등 주요한 사건 위주로 진행된다. 김유경의 서사가 굵직하게 이어지는 사이사이, 322호와 417호의 룸메이트인 일곱 여성들의 에피소드도 다채롭게 전개된다. 김유경은 말더듬증이라는 약점 때문에 자신의 욕망을 내리누르며, 말과 행동이 필요한 순간 입을 다문다. 회피를 방어의 수단으로 내세우면서 자신을 끊임없이 세상의 어중간한 어디쯤에 위치시키려 한다. 한편 누군가는 자신의 욕망에 충실하다. 무리에 휩쓸리지 않고 번거로움을 감수하며 취향을 조용히 발전시키는 오현수, 남을 끌어내려 항상 주인공이 되길 바라는 김희진, 그와 비슷하지만 남의 눈이 아니라 무엇보다 자신의 욕구 충족이 중요한 양애란이 그렇다. 지향점과 실제의 삶에 괴리가 심한 사람도 있다. 최성옥처럼 자신이 선택한 남성에 의해 그 괴리가 발생하기도 하며, 끊임없이 다른 사람을 자신의 입맛에 맞추어 교정하려 하지만 아이러니하게도 자신이 매사 주요하게 지적했던 바로 그 지점에서 발을 헛디뎌버리는 곽주아 같은 경우도 있다. 그들은 치졸하고 나이브하며, 소탈하기도 섬세하기도 하다. 선량하고도 얄미우며 까칠하면서도 유약하다. 마치 오늘의 우리처럼. 회피를 무기 삼아 살아온 한 개인이 어제의 기억과 오늘을 넘나들면서 자신의 민낯을 직시하여 담담하게 토로하는 내밀한 문장들은, 삶에 놓인 인간으로서 품는 보편적인 고민을 드러내며 우리 자신을 바라보게 한다.","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10371,"그림책, 교사의 삶으로 다가오다",김준호 지음,교육과실천,2020,370.4 김76ㄱ,9791200000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5341560%3Ftimestamp%3D20231128171846,"“학생들에게 한 권의 책 같은 사람으로 기억되고 싶다. 내 안에 있는 한 줄의 진심으로 학생들을 만나고 싶다. 학생들에게 따뜻한 위로를 전해주는 교사가 되고 싶다.” 그림책을 사랑하는 현직 교사인 저자는 그림책으로 수업하며 학생들에게 생각하는 힘을 길러줄 뿐만 아니라, 학급을 운영하는 데도 그림책을 활용해 서로의 마음을 열어주고 관계를 꽃피우는 교실을 만들고 있다. 또한, 그림책을 사랑하는 교사들의 모임인 ‘그림책사랑교사모임’을 만들어 함께 공부하고 실천하며 그림책이 학교 교육에 스며들 수 있도록 많은 노력을 기울이고 있다. 그림책으로 더 나은 삶을 살고자 노력하는, 더 나은 교사가 되고자 하는 저자는 이 책 『그림책, 교사의 삶으로 다가오다』에서 개인적인 삶과 교사로서의 삶을 그림책을 통해 돌아보고 성찰한다. 학교와 교실, 학생과 동료 교사와의 관계 등 필요할 때마다 공감과 위로, 지혜와 통찰을 준 그림책이 자신에게 가져온 변화를 나누고자 한다.","['사회과학', '교육학', '교육 일반']"
