book_id,title,author,publisher,year,call_number,isbn,image_url,description,category
5027,"LHC ,현대 물리학의 최전선",이강영 지음,사이언스북스,2011,429 이12ㅇ,9788980000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1167401%3Ftimestamp%3D20230811010934,"『LHC, 현대 물리학의 최전선』은 국내에서 전공자 이외에는 잘 알려지지 않은 LHC와 LHC의 가동으로 세계 과학계의 중심축으로 우뚝 선 연구소인 CERN의 전모를 소개하는 책이다. 원자의 발견에서 현대 물리학이 도달한 ‘거의 모든 것의 이론’인 입자 물리학의 표준 모형에 이르기까지, 입자 물리학의 역사와 입자 물리학의 발전에서 결정적인 역할을 해 온 유럽 최대의 과학 연구기관이 CERN의 창설에서 LHC까지의 역사를 살펴본다. 또한 물리학자들과 과학자들의 관심을 한 몸에 받고 있는 LHC의 역사와 구조, 작동원리, 과제들을 전면적으로 살펴본다. 우주의 시작과 끝은 무엇이고, 물질과 에너지의 궁극적 본질은 무엇인지 LHC를 통해 근본적인 물음에 대한 길을 모색해본다.","['과학', '물리학', '물리학 일반']"
5028,하이테크 전쟁,피터 W. 싱어[지음],지안,2011,392.3 싱64ㅎ,9788990000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1417355%3Ftimestamp%3D20240206172337,"『하이테크 전쟁』은 최첨단 로봇이 개발되어 바로 무기화되는 현대전의 양상을 생생하게 보여주는 책이다. 로봇의 역사, 로봇에 영감을 준 SF소설, 컴퓨터와 인공지능의 발전상, 로봇병사의 등장에 따른 군 체제의 변화, 국제법과 윤리적 문제 등 로봇 혁명과 관련해 예상되는 이슈를 망라해 미래지향적인 관점에서 서술하였다. 과학적 식견과 역사적 안목을 겸비한 군사전략 전문가가 현재 실전에서 사용 중이거나 개발 중인 놀라운 무인 무기들의 비밀을 상세하게 밝힌다.","['사회과학', '국방/군사학', '군사전략/무기']"
5029,낙타는 왜 사막으로 갔을까,최형선 지음,부키,2011,491.508 최94ㄴ,9788960000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F830975%3Ftimestamp%3D20250330120205,"『낙타는 왜 사막으로 갔을까』에서는 여덟 종의 지구 생태계 대표 동물들이 어떻게 다양한 환경 속에서 자신만의 생존 방식을 찾아냈고 공존하게 되었는지 살펴본다. 치타, 기러기, 낙타, 원숭이, 박쥐, 캥거루, 코끼리, 고래 등 특출난 신체적 특징으로 기억되어 있는 동물들의 수천만 전 년의 역사로부터 진화에 진화를 거듭하여 오늘에 이른 동물들의 발자취를 보여준다. 그들이 아주 작은 부분까지 어떤 식으로 변화하면서 자연 환경에 맞춰 갔는지 꼼꼼히 짚어주면서 일반인들은 잘 알지 못하는 각 동물들의 새로운 특징과 이야기를 흥미진진하게 들려주고 있다.","['과학', '동물과 식물', '동물 일반']"
5030,한국 현대사 산책-1990년대편. 3: 3당합당에서 스타벅스까지,강준만 지음,인물과 사상,2006,911.07 강76ㅎ v.3,8959060348,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F792427%3Ftimestamp%3D20240803112731,"한국 현대사의 각 시대를 입체적으로 조명하는『한국 현대사 산책』시리즈. 10여 년에 걸친 자료 수집, 1만여 개의 주제별 파일을 통해 정치, 외교, 경제, 사회, 스포츠, 대중문화, 언론, 학생운동에 이르는 방대한 주제를 다루고 있다. 1945년부터 1999년까지 55년의 대한민국 역사에 대한 다양한 입장을 소개하면서도 저자 나름의 시각을 함께 제시한다. <1990년대편>에서는 '3당합당'에서 '스타벅스'에 이르기까지 90년대 한국 사회의 이모저모를 살펴보고 있다. 정치를 비롯해 한국 사회를 지배한 분열과 통합의 테마를 만들어냈던 3당합당, 2000년대까지 한국인의 삶을 지배한 IMF 환란, 90년대의 마감과 2000년대의 새로운 소비문화를 알리는 스타벅스의 진출 등 시대를 규정한 코드들을 명쾌하게 제시한다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5031,한국 현대사 산책-1990년대편. 2: 3당합당에서 스타벅스까지,강준만 저,인물과 사상,2006,911.07 강76ㅎ v.2,895906033X,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F792727%3Ftimestamp%3D20240803112731,"한국 현대사의 각 시대를 입체적으로 조명하는『한국 현대사 산책』시리즈. 10여 년에 걸친 자료 수집, 1만여 개의 주제별 파일을 통해 정치, 외교, 경제, 사회, 스포츠, 대중문화, 언론, 학생운동에 이르는 방대한 주제를 다루고 있다. 1945년부터 1999년까지 55년의 대한민국 역사에 대한 다양한 입장을 소개하면서도 저자 나름의 시각을 함께 제시한다. <1990년대편>에서는 '3당합당'에서 '스타벅스'에 이르기까지 90년대 한국 사회의 이모저모를 살펴보고 있다. 정치를 비롯해 한국 사회를 지배한 분열과 통합의 테마를 만들어냈던 3당합당, 2000년대까지 한국인의 삶을 지배한 IMF 환란, 90년대의 마감과 2000년대의 새로운 소비문화를 알리는 스타벅스의 진출 등 시대를 규정한 코드들을 명쾌하게 제시한다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5032,한국 현대사 산책-1990년대편. 1: 3당합당에서 스타벅스까지,강준만 지음,인물과 사상,2006,911.07 강76ㅎ v.1,8959060321,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F792432%3Ftimestamp%3D20240122194429,"한국 현대사의 각 시대를 입체적으로 조명하는『한국 현대사 산책』시리즈. 10여 년에 걸친 자료 수집, 1만여 개의 주제별 파일을 통해 정치, 외교, 경제, 사회, 스포츠, 대중문화, 언론, 학생운동에 이르는 방대한 주제를 다루고 있다. 1945년부터 1999년까지 55년의 대한민국 역사에 대한 다양한 입장을 소개하면서도 저자 나름의 시각을 함께 제시한다. <1990년대편>에서는 '3당합당'에서 '스타벅스'에 이르기까지 90년대 한국 사회의 이모저모를 살펴보고 있다. 정치를 비롯해 한국 사회를 지배한 분열과 통합의 테마를 만들어냈던 3당합당, 2000년대까지 한국인의 삶을 지배한 IMF 환란, 90년대의 마감과 2000년대의 새로운 소비문화를 알리는 스타벅스의 진출 등 시대를 규정한 코드들을 명쾌하게 제시한다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5033,한국 현대사 산책-1980년 편. 3: 광주학살과 서울올림픽,강준만 저,인물과사상사,2003,911.07 강64ㅎ v.3,8988410750,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1270849%3Ftimestamp%3D20250219113856,"한국 현대사를 촘촘히 담아낸『한국 현대사 산책』시리즈. 1945년부터 1999년까지 55년의 대한민국 역사를 살펴본다. 정치, 경제, 사회는 물론 대중문화, 스포츠에 이르기까지 방대한 분야를 아우르고 있다. 각 시대를 지배했던 정서와 구조에 대한 치열한 문제의식 속에서 수많은 사건과 주제를 파헤친다. 저자는 한국 현대사가 인간을 배제했던 역사라고 간파하며 인간의 복원, 그리고 그 바탕 위에서 이념과 세대의 새로운 화해를 시도하고 있다. <1980년대편> 3권에서는 광주학살부터 서울올림픽에 이르기까지 1980년대를 조망한다. 1980년대는 1980년 5월 계엄령 선포와 신군부의 광주학살로 그 비극적인 시작을 알렸다. 5공은 규제 철폐와 통제가 반복되는 이중적인 대중문화 정책을 펴며 국민들을 압박하였다. 1987년의 6월항쟁과 5공이 '전가의 보도'처럼 애용했던 1988년의 서울올림픽 등 80년대의 사건들을 살펴보는 책이다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5034,한국 현대사 산책-1980년대편. 1: 광주학살과 서울올림픽,강준만 저,인물과사상사,2004,911.07 강76ㅎ v.1,8988410734,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1275732%3Ftimestamp%3D20221228234819,"저자는 학자들의 논문은 물론 일반 대중매체, 역사적 사료가 될 만한 갖가지 자료들이 무려 1만여 개의 테마별 파일 속에 정리되어 있다. 현대사 연구 작업은 바로 그의 손때가 묻은 수많은 파일과의 10여 년에 걸친 치열한 씨름 속에서 진행되었다. 초중고 교과 과정은 물론 대학과 사회에서도 여전히 방치되거나 왜곡되어 있는 한국 현대사의 갖가지 비밀과 고급 정보들이 이제 그의 눈과 손을 통해 완전 공개 된다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5035,한국 현대사 산책-1970년대편. 3: 평화시장에서 궁정동까지,강준만 저,인물과사상사,2003,911.07 강76ㅎ v.3,8988410661,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1273546%3Ftimestamp%3D20220902173532,"한국 현대사에사 가장 중요한 시기인 1970년대를 새롭게 조명했다. 온갖 음모와 비밀,의문과 의혹으로 점철된 1970년대의 역사가 속속 밝혀지는 새로운 사실들을 바탕으로 다시 쓰여졌다. 긍정과 부정의 입장, 어느 한쪽에 치우치기보다 정치,경제,군사,사회등의 영역을 아우르며 여러 관점을 보여주려 한다. 사건중심의 기술로 독자들이 보다 쉽고 가볍게 역사를 접할 수 있다. 1970년대 시리즈 세권중 3권이다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5036,한국 현대사 산책-1970년대편. 2: 평화시장에서 궁정동까지,강준만 저,인물과사상사,2003,911.07 강76ㅎ v.2,8988410653,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1272562%3Ftimestamp%3D20220902183219,"한국 현대사에사 가장 중요한 시기인 1970년대를 새롭게 조명했다. 온갖 음모와 비밀,의문과 의혹으로 점철된 1970년대의 역사가 속속 밝혀지는 새로운 사실들을 바탕으로 다시 쓰여졌다. 긍정과 부정의 입장, 어느 한쪽에 치우치기보다 정치,경제,군사,사회등의 영역을 아우르며 여러 관점을 보여주려 한다. 사건중심의 기술로 독자들이 보다 쉽고 가볍게 역사를 접할 수 있다. 1970년대 시리즈 세권중 2권이다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5037,한국 현대사 산책-1960년대편. 3: 4.19혁명에서 3선 개헌까지,강준만 저,인물과사상사,2004,911.07 강76ㅎ v.3,8959060003,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F792430%3Ftimestamp%3D20240122193729,한국 현대사 산책 1960년대편. 4.19 혁명에서 3선 개헌에 이르기까지의 1960년대를 기회주의의 관점에서 고찰한 책이다. 다양하고 풍부한 자료를 통해 한국 사회를 지배했던 기회주의의 이면을 보여준다. 고도성장과 군사문화로 대변되는 1960년대의 키워드를 살펴보며 한국 현대사에 대한 새로운 안목을 제공한다. (제3권),"['역사', '한국근현대사', '한국전쟁 이후~현재']"
5038,한국 현대사 산책-1940년대편. 2: 8.15해방에서 6.25전야까지,강준만 지음,인물과사상사,2006,911.07 강76ㅎ v.2,8959060453,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F792736%3Ftimestamp%3D20220925175218,"이 책은 일반 독자층을 대상으로 한 책으로, 전문적인 내용을 비전공인 일반 독자들도 쉽게 이해할 수 있도록 풀어쓴 교양 도서이다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5039,한국 현대사 산책-1940년대편. 1: 8.15해방에서 6.25전야까지,강준만 저,인물과 사상,2006,911.07 강76ㅎ v.1,8959060445,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F792443%3Ftimestamp%3D20250109113254,"한국 현대사의 각 시대를 입체적으로 조명하는『한국 현대사 산책』시리즈. 10여 년에 걸친 자료 수집, 1만여 개의 주제별 파일을 통해 정치, 외교, 경제, 사회, 스포츠, 대중문화, 언론, 학생운동에 이르는 방대한 주제를 다루고 있다. 1945년부터 1999년까지 55년의 대한민국 역사에 대한 다양한 입장을 소개하면서도 저자 나름의 시각을 함께 제시한다. <1940년대편>에서는 '8ㆍ15 해방'에서 '6ㆍ25 전야'에 이르기까지 40년대 한국 사회의 풍경을 살펴보고 있다. 우리나라 현대사의 시작이라고 할 수 있는 1940년대 후반을 다양한 문헌들을 바탕으로 구체적이고 객관적으로 기술하였다. 2004년 4월에 냈던 책을 개정한 것으로, 설명을 보다 쉽게 하는 동시에 그 시대의 문화와 사람 사는 모습을 함께 보여준다.","['역사', '한국근현대사', '한국전쟁 이후~현재']"
5040,소설이 묻고 과학이 답하다,민성혜 지음,갈매나무,2010,404 민54ㅅ,9788990000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1405852%3Ftimestamp%3D20240330112856,"중학교 국어 교사 민성혜가 저술하고 중학교 과학 교사 유재홍이 감수한 『소설이 묻고 과학이 답하다』. 지루하고 어렵지만 꼭 알아야 할 과학 지식을 과학 교사가 아닌 국어 교사가 맛깔스럽게 풀어쓴, 본격 하이브리드 과학 교양서다. 중학교 국어 교사인 '소설 읽는 봉구'와 중학교 과학 교사인 '과학하는 곰'의 유쾌하고 진지한 대화를 통해 '지구', '우주', '인간'에 대한 과학적 진실을 문학적 상상력으로 풀어나가고 있다. 인간복제와 생명윤리, 생태계 파괴와 지구 온난화 등 과학 세계를 둘러싼 쟁점에 대해서도 파헤쳐나간다. 청소년들이 과학 세계에 기꺼이 손을 뻗고 발을 내딛도록 이끌고 있다.","['과학', '기초과학/교양과학']"
5041,삼총사. 3,알렉상드르 뒤마;이규현 옮김,민음사,2002,863 뒤32ㅅ v.3,8937480069,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F541197%3Ftimestamp%3D20241016114840,"올해로 탄생 200주년인 프랑스 문호 알렉상드르 뒤마의 대표작 『삼총사』제3권. 17세기 유럽을 배경으로 왕실 내부 암투, 국왕의 총사대와 추기경의 근위대의 갈등, 아름답지만 부도덕한 여인 밀레디를 둘러싼 음모와 복수, 영국과 프랑스 정치사 이면에 가려진 사랑과 증오의 파노라마 속에 삼총사와 다르타냥을 비롯한 젊은이들이 기상천외한 모험을 헤쳐 나가는 기지와 재치를 손에 땀을 쥐게 하는 긴장감과 속도감 있는 문체로 빈틈없이 그려냈다. 1921년에 무성 영화로 만들어진 이래 최근의 ""머스킷티어The Mousketeers""(2001년, 피터 하이암스 감독)까지 십여 편의 영화로 제작되는 등 시대를 초월해 인기를 누려온 명작이다.","['소설/시/희곡', '역사소설', '외국 역사소설']"
5042,삼총사. 2,알렉상드르 뒤마;이규현 옮김,민음사,2002,863 뒤32ㅅ v.2,8937480050,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F541111%3Ftimestamp%3D20241224113401,"올해로 탄생 200주년인 프랑스 문호 알렉상드르 뒤마의 대표작 『삼총사』제2권. 17세기 유럽을 배경으로 왕실 내부 암투, 국왕의 총사대와 추기경의 근위대의 갈등, 아름답지만 부도덕한 여인 밀레디를 둘러싼 음모와 복수, 영국과 프랑스 정치사 이면에 가려진 사랑과 증오의 파노라마 속에 삼총사와 다르타냥을 비롯한 젊은이들이 기상천외한 모험을 헤쳐 나가는 기지와 재치를 손에 땀을 쥐게 하는 긴장감과 속도감 있는 문체로 빈틈없이 그려냈다. 1921년에 무성 영화로 만들어진 이래 최근의 ""머스킷티어The Mousketeers""(2001년, 피터 하이암스 감독)까지 십여 편의 영화로 제작되는 등 시대를 초월해 인기를 누려온 명작이다.","['소설/시/희곡', '역사소설', '외국 역사소설']"
5043,삼총사. 1,알렉상드르 뒤마 지음;이규현 옮김,민음사,2002,863 뒤32ㅅ v.1,8937480042,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F541204%3Ftimestamp%3D20241031114253,"올해로 탄생 200주년인 프랑스 문호 알렉상드르 뒤마의 대표작 『삼총사』제1권. 17세기 유럽을 배경으로 왕실 내부 암투, 국왕의 총사대와 추기경의 근위대의 갈등, 아름답지만 부도덕한 여인 밀레디를 둘러싼 음모와 복수, 영국과 프랑스 정치사 이면에 가려진 사랑과 증오의 파노라마 속에 삼총사와 다르타냥을 비롯한 젊은이들이 기상천외한 모험을 헤쳐 나가는 기지와 재치를 손에 땀을 쥐게 하는 긴장감과 속도감 있는 문체로 빈틈없이 그려냈다. 1921년에 무성 영화로 만들어진 이래 최근의 ""머스킷티어The Mousketeers""(2001년, 피터 하이암스 감독)까지 십여 편의 영화로 제작되는 등 시대를 초월해 인기를 누려온 명작이다.","['소설/시/희곡', '역사소설', '외국 역사소설']"
5044,고종 캐딜락을 타다,전영선 지음,인물과사상사,2010,556.0911 전64ㄱ,9788960000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F793247%3Ftimestamp%3D20211120145907,"살아있는 책, 재미있는 책, 그리고 함께 참여할 수 있는 책을 지향하는 「인사 갈마들 총서」 시리즈 『고종, 캐딜락을 타다』. 20세기가 이룩한 산업 발전의 상징인 자동차가 한국 역사 속에서 1899년부터 2010년까지 110년간 겪어온 희로애락을 풀어놓는 시간 여행 속으로 초대한다. 우리나라 최초의 자동차는 '쇠 당나귀' 등으로 불리면서 우리 민중의 삶 속으로 요란스럽고 충격적 모습으로 다가왔다. 소와 말을 타던 운송 방식을 뒤집으며 조선의 산업과 문화를 혁신적으로 변화시켰다. 이 책은 자동차에 관한 문헌을 풍부하게 모아 단순한 역사를 뛰어넘어 문화사, 생활사까지 담아냈다. 우리 민중의 애환이 모여 아루어낸 부와 산업의 역사의 중심에는 언제나 자동차가 있었음을 보여준다.","['인문학', '문화/문화이론', '한국학/한국문화', '근현대한국문화']"
5045,나의 손은 말굽으로 변하고,박범신,중앙북스(주),2011,813.6 박44ㄴ,9788930000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F458667%3Ftimestamp%3D20221004004350,"등단 39년을 맞은 박범신의 39번째 장편소설 『나의 손은 말굽으로 변하고』. 목숨보다 더 사랑한 여자에게 죽음을 가져다줄 수밖에 없었던 야수 같은 남자의 처절한 사랑을 그리고 있다. 교도소에서 출옥한 뒤 노숙자로 떠돌다 고향 도시로 돌아온 주인공 '나'는 5층짜리 원룸빌딩 '샹그리라'의 관리인으로 고용된다. 샹그리라의 주인이자 도시를 보이지 않는 곳에서 지배하고 있는 이사장은 폭력과 악의 화신 같은 존재이다. 이사장의 행각을 목도하고 잔인성을 깨달아가는 동안 '나'의 손바닥에 숨어 있던 말굽이 모습을 드러내는 기이한 일이 벌어지고, 급기야 '나'는 그 말굽으로 살인들을 저지르게 된다. 폭력이 거듭되는 동안 잊혀졌던 '나'의 기억이 회복되고, 목숨을 버려도 좋을 만큼 사랑했던 여인과 비극이 일어났던 그날을 기억하게 되는데….","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
