자료명,저자,출판사,출판년도,청구기호,ISBN,썸네일,책소개,카테고리
그리스 로마신화 명화를 만나다,루치아 임펠루소[지음]; 이종인[옮김],예경,2006,650.4 임894ㄱ,8970843051 
근대의 책 읽기,천정환 [지음],푸른역사,2003,810.906 천74ㄱ,898778777X
(괴짜 과학자 로버트 매튜스의)기상천외 과학대전,로버트 매튜스 [지음]; 이영기 [옮김],갤리온,2006,400 매886ㄱ,8901057638 
관계의 연금술,딘 오니시 [지음] ; 김현성 [옮김],북하우스,2004,186.5 오198ㄱ,8956050872 
끝나지 않는 신드롬,천정환 지음,푸른역사,2005,911.066 천74ㄲ,8991510051 
경영의 교양을 읽는다,박기찬;이윤철,더난출판,2005,325.1 박18ㄱ,8984052973 
(매혹과 환멸의)20세기 인물 이야기,이기우 지음,황금가지,2006,990 이18ㅇ,8982737871 
꽃들의 웃음판,정민 지음;김점선 그림,사계절,2005,811.9 정38ㄲ,8958280948 
나노 재료과학,요꼬야마 히로시 편저;윤창주;김대수 옮김,겸지사,2006,530.4 히295ㄴ,8971691555 
마음경영,가와이 하야오 지음;조경 옮김,북포스,2006,199.1 하63ㅁ,8991120075 
내가 아직 아이였을 때,김연수 [지음],문학동네,2002,813.6 김64내,8982815937 
마음의 여행자,한스 크루파 [지음]; 서경홍 [옮김],조화로운삶,2006,853 크296ㅁ,8995757728 
마키아벨리,레오 스트라우스 지음;함규진 옮김,구운몽,2006,340.1 스887ㅁ,8992146019 
마리아 칼라스,앤 에드워드 지음,해냄,2004,674.2099 에27ㅁ,8973377116 
마왕,이사카 코타로[지음]; 김소영[옮김],웅진지식하우스,2006,833.6 코882ㅁ,8901059592 
그대에게 던지는 사랑의 그물,이외수 지음,해냄,2006,814.6 이65그,8973377450 
국어실력이 밥먹여준다 1. 1: 낱말편,김경원;김철호,유토피아,2006,710 김14ㄱ v.1,8991645178 
(다시쓰는) 택리지. 5: 복거총론-우리에게 산하는 무엇인가,신정일 지음,휴머니스트,2006,981.1 신74ㅌ v.5,8958620900 
(다시쓰는)택리지. 4: 복거총론-어디에서 살 것인가,신정일 지음,휴머니스트,2004,981.1 신74ㅌ v.4,8958620188 
단도와 활,채명석 지음,미래M&B,2006,309.113 채34ㄷ,8983943157 
다빈치의두뇌사용법,우젠광[지음];류방승[옮김],아라크네,2006,181.4 우74ㄷ,8989903920 
매니페스토와 한국정치 개혁,이현출 지음,건국대학교 출판부,2006,344 이94ㅁ,8971074396 
말의 미학,미하일 바흐친 지음;김희숙;박종소 옮김,길,2006,801 바97ㅁ,8987671488 
나는 왜 그리고 어떻게 철학을 해왔나,박이문 지음,삼인,2006,100 박68ㄴ,8991097464 
나의유쾌한동물이야기,데스먼드 모리스[지음];김석희[옮김],한얼미디어,2006,491.508 모298ㄴ,8991087426 
국경의남쪽태양의서쪽,무라카미하루키[지음],문학사상사,2006,833.6 무292ㄱㄱ,8970127631 
문자 이야기,앤드류 로빈슨 [지음] ; 박재욱 [옮김],사계절,2003,701.1 로48ㅁ,897196958X
곤충의 행성,하워드 E. 에번스 지음;윤소영 옮김,사계절,2004,495.21 에44ㄱ,8971969733 
고인돌이야기,이영문,다지리,2001,911.01 이64ㄱ,8988812093 
고릴라는 핸드폰을 미워해,박경화 지음,북센스,2006,539.9 박14ㄱ,899567721X
간찰,심경호 지음,한얼미디어(한즈미디어),2006,816.509 심14ㄱ,8991087396 
고려유학사상의 새로운 모색,문철영 지음,경세원,2005,911.04 문83ㄱ,898341068X
고려사람 고려사회,박기현 지음,늘푸른 소나무,2006,911.04 박18ㄱ,8988640586 
(결코피할수없는)야스쿠니 문제,다카하시 데쓰야 지음,역사비평사,2005,265 데57ㅇ,8976962664 
검은 마법과 쿠페 빵,모리에토 지음;박미옥 옮김,Human & Books,2006,833.6 모298ㄱ,8990287952 
동아시아의 역사분쟁,이찬희,동재,2004,910 이82ㄷ,8990768071 
동물원에 가기,알랭 드 보통 지음;정영목 옮김,이레,2006,843 보885ㄷ,8957090851 
매혹,크리스토퍼 프리스트 지음;김상훈  옮김,열린책들,2006,843 프298ㅁ,8932906963 
너를 위하여 나는 무엇이 될까,정호승 지음 ; 우승우 그림,해냄출판사,2004,814.6 정95너,8973375970 
너는 스무살 아니 만 열아홉살,박상률,사계절,2006,813.6 박52ㄴ,8958281650 
내친구 빈센트,박홍규 지음,소나무,2006,650.99 박95ㄴ,8971390530 
내일은 멀리 갈거야,가쿠다 미쓰요 지음,해냄,2006,833.6 미57ㄴ,8973377434 
내 안의 자유,채지민 저,사계절,2004,813.6 채78ㄴ,8971968524 
내셔널리즘,강상중 지음;임성모 옮김,이산,2004,340.26 강52ㄴ,8987608344 
"뭐라고, 이게 다 유전자 때문이라고?",리사 시크라이스트 치우 지음;김소정 옮김,한얼미디어(한즈미디어),2006,476.1 치66ㅁ,8991087442 
문화철학이란 무엇인가,랄프 콘너스만 지음;이상엽 옮김,북코리아,2006,151.7 콘194ㅁ,8989316758 
문화를 넘어서,에드워드 홀 지음 ; 최효선 옮김,한길사,2000,331.5 홀64ㅁ,8935652245 
미국민중사. 1,하워드 진 지음;유강은 옮김,시울,2006,942 진92ㅁ v.1,8995619791 
미국민중사. 2,하워드 진 지음;유강은 옮김,시울,2006,942 진92ㅁ v.2,8992325002 
복지국가는 해체되는가,폴 피어슨 지음;박시종 옮김,성균관대학교출판부,2006,334.1 피64ㅂ,8979866666 
미켈란젤로의 복수,필리츠 반덴베르크 지음;안인희 옮김,한길사,2000,853 반24ㅁ,8935652431 
(미술로 보는)우리 역사,전국역사교사모임 지음,푸른나무,2006,911 전16ㅇ,897414039X
바다와 나비. 27,김인숙 외 지음,문학사상사,2003,810.82 김68ㅇ v.27,8970124411 
묵시문학적 상상력,존 J. 콜린스 지음;박요한 영식 옮김,가톨릭출판사,2006,233.08 콜298ㅁ,8932109044 
몽고반점. 29,한강 외 지음,문학사상사,2005,810.82 한12ㅁ v.29,8970126740 
문명의 창세기,데이비드 롤 지음;김석희 옮김,해냄,2001,909.2 롤24ㅁ,897337365X
당신의 물통은 얼마나 채워져 있습니까?,도널드 클리프턴&톰 래스,해냄,2005,180 클298ㄷ,897337642X
달을 쫓다 달이 된 사람,미하엘 엔데 지음;박원영 옮김,노마드북스,2006,853 엔24ㄷ,8991794181 
보물찾기,이철환 글;유기훈 그림,꽃삽,2006,818 이83ㅂ,8995693444 
벽초 홍명희 평전,강영주 지음,사계절,2004,813.6099 강64ㅂ,8958280417 
베일 속의 이슬람과 여성,오은경 지음,프로네시스(웅진씽크빅),2006,337.0918 오67ㅂ,8901057972 
발칸의 장미를 내게 주었네,정미경,생각의 나무,2006,813.6 정38발,8984985813 
"니체, 디오니소스적 긍정의 철학",백승영,책세상,2005,165.77 백57ㄴ,8970135170 
뇌의 문화지도,다이앤 애커먼[지음]; 김승욱[옮김],작가정신,2006,511.4813 애874ㄴ,8972882771 
뇌의 기막힌 발견,스티븐 후안,네모북스,2006,185 후62ㄴ,8990795281 
(노빈손의) 시끌벅적 일본 원정기,한희정 지음;이우일 일러스트,뜨인돌,2005,913 한97ㅅ,8958071362 
네모의 책,니콜 바샤랑 ; 도미니크 시모네 [공저] ; 박창화 [옮김],사계절,2000,863 바53ㄴ,8971969059 
남쪽으로 튀어!. 1,오쿠다 히데오 지음;양윤옥 옮김,은행나무,2006,833.6 오876ㄴ v.1,8956601615 
남쪽으로 튀어!. 2,오쿠다 히데오 지음;양윤옥 옮김,은행나무,2006,833.6 오876ㄴ v.2,8956601623 
난 너무 일찍 온 것일까 늦게 온 것일까,유재현 지음,강,2006,813.6 유73ㄴ,8982180826 
낙타의 코,크누트 슈미트-닐센 지음;이한중 옮김,솔,206,491.1 슈38ㄴ,8981337527 
나의 프로방스,피터 메일 지음;강주헌 옮김,효형출판,2004,868 메68ㄴ,895872000X
나의 인생은 영화관에서 시작되었다,니오노 나나미[지음];양억관[옮김],한길사,2003,688.04 나192ㄴ,8935654817 
나에서 우리로,마크 킬버거 ;크레이그 킬버거 지음;강미경 옮김,해냄,2006,844 킬44ㄴ,8973377183 
나에게는 꿈이 있습니다,클레이본 카슨 엮음;이순희 옮김,바다,2000,994.2 카57ㄴ,8987180492 
나를 사랑한 고양이 시시,슈테파니 츠바이크 지음 ; 안영란 옮김,베텔스만 코리아,2003,853 츠42ㄴ,8957590056 
내몸은 너무 오래 서 있거나 걸어왔다,이문구 지음,랜덤하우스중앙,2006,813.6 이36ㄴ,8959864927 
내 인생을 바꾼 스무살 여행,브라이언 트레이시 지음;김주헌 옮김,작가정신,2002,325.04 트294ㄴ,8972881686 
대리사랑,세드릭 프레보 지음;양영란 옮김,현대문학,2006,863 프294ㄷ,8972753564 
누가 울고 간다,문태준 지음,문예중앙,2006,811.6 문883ㄴ,8959249203 
느릅나무 밑의 욕망,유진 오닐 지음;신정옥 옮김,범우사,2004,842 오198ㄴ,8908080694 
녹슨 방,송종규,민음사,2006,811.6 송75ㄴ,8937407450 
"도시, 인류 최후의 고향",존 리더 지음;김명남 옮김,지호,2006,331.47 리24ㄷ,8959090107 
도덕교육의 파시즘,김상봉 지음,길,2005,190 김52ㄷ,8987671410 
대한 제국은 근대국인가,한영우 [등저],푸른역사,2006,911.059 한64ㄷ,8991510302 
대충돌,다나 맥켄지 지음;마도경 옮김,이지북,2006,443.3 맥874ㄷ,8956242542 
대쥬신을 찾아서. 1,김운회 지음,해냄출판사,2006,911 김66ㄷ v.1,8973377337 
대쥬신을 찾아서. 2,김운회 지음,해냄출판사,2006,911 김66ㄷ v.2,8973377345 
내고운벗님,성석제 [저],현대문학,2004,813.6 성54ㄴ,8972752711 
달로,한유주 지음,문학과지성사,2006,813.6 한66ㄷ,8932016968 
대서양문명사,김명섭 [지음],한길사,2003,920 김34ㄷ,8935610976 
대단한 지구 여행,윤경철 지음,푸른길,2006,445 윤14ㄷ,8987691683 
동양의 고전을 읽는다. 2: 사상,강신주 [등저],휴머니스트,2006,001.3 강58ㄷ v.2,8958621125 
동양의 고전을 읽는다 . 3: 문학 상,강태권 [등저],휴머니스트,2006,001.3 강883ㄷ v.3,8958621133 
동양의 고전을 읽는다. 4: 문학 하,김미나 [등저],휴머니스트,2006,001.3 김38ㄷ v.4,8958621141 
로빈슨 크루소의 사치,박정자 지음,기파랑,2006,321.89 박74ㄹ,8991965806 
미덕과 악덕에 관한 철학사전,A.C. 그레일링 지음;남경태 옮김,에코의서재,2006,103 그294ㅁ,8995688955 
(명화와 사진으로 만나는)세계사의 주인공들,쉬성화 지음;성재연 옮김,이른아침,2006,990 쉬54ㅅ,8990956617 
(매트 리들리의) 본성과 양육,매트 리들리 [지음] ; 김한영 [옮김],김영사,2004,476.1 리27ㅂ,8934916176 
문화의 원류와 그 이해,송성대 지음,각,2001,911.99 송54ㅁ,8989719100 
문학시간에 희곡읽기. 2: 희곡에 마음을 빼앗기다,전국국어교사모임 엮음,나라말,2005,812 전16ㅁ v.2,8987402541 
문학시간에 희곡읽기. 1: 희곡에 눈을 뺏기다,전국국어교사모임 엮음,나라말,2005,812 전16ㅁ v.1,8987402533 
"지배와 저항, 그리고 협력",김동명 지음,경인문화사,2006,911.059 김25ㅈ,8949903865 
꿈이 있으면 미래가 있다,강영우,생명의 말씀사,2006,370.4 강64ㄲ,8904156505 
침묵의 언어,에드워드 홀 지음;최효선 옮김,한길사,2000,331.5 홀64ㅊ,8935652237 
두 여자 사랑하기,빌헬름 게나찌노 지음;이재영 옮김,창비,2006,853 게192ㄷ,8936471155 
찰리와 초콜릿 공장,로알드 달 지음;？틴 블레이크 그림,시공주니어,2000,843 달295ㅊ,895270195X
용은 잠들다,미야베 미유키 지음;권일영 옮김,랜덤하우스코리아,2006,833.6 미66ㅇ,8925500655 
대동여지도로 사라진 옛고을을 가다. 1: 통진에서 낙안까지,신정일 지음,황금나침반,2006,981.1 신74ㄷ v.1,8991949851 
대동여지도로 사라진 옛고을을 가다 2. 2,신정일,황금나침반,2006,981.1 신74ㄷ v.2,899194986X
대동여지도로 사라진 옛고을을 가다 3. 3,신정일,황금나침반,2006,981.1 신74ㄷ v.3,8991949878 
朝鮮 性理學의 歷史像,김태영 지음,경희대학교 출판부,2006,151.52 김883ㅈ,8982222286 
"삼국지, 실패를 말하다",워쉐빈,뿌리깊은나무,2006,325.04 워56ㅅ,8995777028 
백제이야기,박현숙[지음],대한교과서,1999,911.033 박94ㅂ,8937806207 
(남도답사 1번지)강진문화 기행,김선태 지음,작가,2006,981.1 김54ㄱ,8989251486 
제로,마쓰다 유키마사 지음;고헌지 옮김,미메시스,2006,701 유878ㅈ,8990641144 
다빈치의위대한발명품,도미니코 로렌차[지음];노성두[감수],시공사,2006,507.5 로294ㄷ,8952745574 
레오나르도 다빈치의 진실,필리프 반덴베르크 [지음] ; 안인희 [옮김],한길사,2000,853 반24ㄹ,8935652504 
라비린토스. 2,케이트 모스 지음;이창식 옮김,해냄,2006,843 모57ㄹ v.2,8973377558 
라비린토스. 1,케이트 모스 지음;이창석 옮김,해냄,2006,843 모57ㄹ v.1,897337754X
또 다른 목소리들,류보선,소명,2006,813.609 류45ㄸ,8956262063 
딱정벌레,박해철 지음,다른세상,2006,495.7 박93ㄸ,897766067X
등대,페란 라몬-코르테스 지음;김현철 옮김,위즈덤하우스,2006,325.04 라35ㄷ,8989313775 
들풀에서 줍는 과학,김준민 지음,지성사,2006,472.5 김76ㄷ,8978891411 
드라마 한국사. 2: 한국 현대사의 드라마,김우일 지음,푸른나무,2006,911.07 김66ㄷ v.2,8974144565 
드라마 한국사. 1: 한국 근대사의 드라마,김우일 지음,푸른나무,2006,911.05 김66ㄷ v.1,8974144557 
뒤집어 본 인물열전,한규무,시공사,2005,991.1 한16ㄷ,8952741390 
스티븐 호킹 과학의 일생,마이클 화이트;존 그리빈 [공]지음,해냄,2004,420.99 화68ㅅ,8973376187 
스터디코드,조남호,랜덤하우스,2006,373.4 조192ㅅ,8959868701 
(과학 엔터테이너 최원석의)세계명작 속에 숨어 있는 과학. Ⅱ,최원석 글;권기수 그림,살림출판사,2006,402 최66ㅅ v.Ⅱ,8952204808 
"세계 경제의 그림자,미국",홍성국 [지음],해냄,2005,320.942 홍54ㅅ,8973377175 
모국어의 속살,고종석 [지음],마음산책,2006,811.6 고75ㅁ,8989351871 
(과학 엔터테이너 최원석의) 세계명작 속에 숨어 있는 과학. Ⅰ,최원석 글;권기수 그림,살림출판사,2006,402 최66ㅅ v.1,8952204794 
루스의 기억,크리스티나 슈바르츠 ;공경희,베텔스만코리아,2003,843 슈42ㄹ,8988879902 
루가노 리포트,수전 조지 지음;이대훈 옮김,당대,2006,320.905 조78ㄹ,8981631336 
루살로메,프랑수아즈 지루 지음,해냄,2006,990.94 지296ㄹ,8973377280 
모든 것은 셰익스피로부터 시작되었다,리차드 아머 지음;김선형 옮김,시공사,2001,842.09 아34ㅁ,8952717228 
동과 서의 茶 이야기,이광주 [지음],한길사,2002,381.75 이15ㄷ,8935654523 
스페인 너는 자유다,손미나,웅진지식하우스,2006,816.6 손38ㅅ,8901059363 
세계명문가의자녀교육,최효찬[글],예담,2006,378.9 최95ㅅ,8959131717 
북송도학사,쓰치다 겐지로 지음;성현창 옮김,예문서원,2006,152.4 겐78ㅂ,8976462122 
부모의 심리학,이보연,21세기북스,2006,598.1 이45ㅂ,8950908212 
"박시백의 조선왕조실록. 8: 중종실록, 조광조 죽고… 개혁도 죽다",박시백 글·그림,휴머니스트,2006,911.05 박58ㅂ v.8,8958621052 
"박시백의 조선왕조실록. 7: 연산군일기,절대권력을 향한 위험한 질주",박시백,휴머니스트,2005,911.05 박58ㅈ v.7,895862079X
(박시백의) 조선왕조실록. 6: 예종ㆍ성종실록:대신권력에서 대간권력으로,박시백 글·그림,휴머니스트,2005,911.05 박58ㅈ v.6,8958620617 
바흐를 좋아하세요?,송영 지음,바움,2006,814.6 송64ㅂ,895883028X
바람의 딸 샤바누,수잔느 피셔 스테이플스 저;김민석 역,사계절,2005,843 스884ㅂ,8958280492 
"사진, 예술로 가는 길",한정식 지음,눈빛출판사,2006,660.8 한74ㅅ,897409858X
사슴벌레 소년의 사랑,이재민 지음,사계절,2003,813.6 이73ㅅ,8971969636 
사랑의 풍경,시오노 나나미,한길사,2003,834 나192ㅅ,8935654892 
삐닥이들의 99가지 생각,윤소영 [지음]; 정현희 [그림],거인,2006,507.5 윤55ㅃ,8990332427 
뿌리 깊은 나무. 2,이정명 지음,밀리언하우스,2006,813.6 이74ㅃ v.2,8991643167 
뿌리 깊은 나무. 1,이정명[지음],밀리언하우스,2006,813.6 이74ㅃ v.1,8991643159 
빛의 제국,김영하 지음,문학동네,2006,813.6 김64빛,895460191X
빈곤의 종말,제프리 D. 삭스 지음;김현구 옮김,21세기북스,2006,334.21 삭57ㅂ,8950908735 
비밀의 문. 2,구효서 지음,해냄,2004,813.6 구95ㅂ v.2,897337625X
비밀의 문. 1,구효서 지음,해냄,2004,813.6 구95ㅂ v.1,8973376241 
비늘천장,엄창석,실천문학사,2006,813.6 엄82ㅂ,8939205502 
북한 영화속의 삶 이야기,전영선,글누림,2006,688.0911 전64ㅂ,8991990193 
"불온한 문화, 프랑스 시인을 찾아서",이찬규 지음,다빈치기프트,2006,861.09 이82ㅂ,8991437583 
붓 한 자루에 담긴 풍정,최종세 엮음,바움,2006,820.9 최75ㅂ,8958830263 
쉰살의 남자,요한 볼프강 폰 괴테 ;김숙희 옮김,평사리,2006,853 괴884ㅅ,8995556188 
순례자,파울로 코엘료 지음;박명숙 옮김,문학동네,2006,879 코64ㅅ,8954601901 
수집,필립 블롬 지음;이민아 옮김,동녘,2006,691.9 블295ㅅ,8972974900 
세계의 환경도시를 가다,이노우에 토시히코 ; 스다 아키히사 [편저] ; 유영초 [옮김],사계절,2004,539.7 토58ㅅ,8971967943 
(앨빈 토플러)부의 미래,앨빈 토플러;하이디 토플러 [공]지음;김중웅 옮김,청림출판,2006,331.54 토897ㅂ,893520658X
북으로 가는 길,이지엽,고요아침,2006,811.6 이78ㅂ,8960390119 
스승 이통과의 만남과 대화 : 연평답문,성광동 [등저],이학사,2006,152.416 성15ㅅ,8987350932 
스무편의 사랑의 시와 한편의 절망의 노래,파블로 네루다 [지음] ; 정현종 [옮김],민음사,2000,871 네296ㅅ,893740575X
섬진강 아이들,김용택 [지음] ; 우승우 [그림],열림원,2003,814 김65ㅅ,8970633804 
섬진강 이야기. 2: 같이 먹고 일하면서 놀았다네,김용택 지음,열림원,2006,814.6 김65ㅅ v.2,8970634991 
"섬진강 이야기. 1: 진메 마을,진메 사람들",김용택 지음,열림원,2003,814.6 김65ㅅ,8970633677 
섬기는 부모가 자녀를 큰사람으로 키운다,전혜성 지음,랜덤하우스중앙,2006,378.9 전94ㅅ,8959866016 
서울특별시,김종은,민음사,2003,813.6 김75ㅅ,8937480190 
서양 금서의 문화사:프랑스 계몽주의 시대를 중심으로,주명철 [지음],길,2006,926.05 주34ㅅ,8987671518 
서산 조선을 뒤엎으려 하다,손병욱 지음,정보와사람,2006,911.0094 손44ㅅ,8995782927 
샬롯의 거미줄,엘윈 브룩스 화이트 글;가스 윌리엄즈 그림;김화곤 옮김,시공사,2006,843 화68ㅅ,8952745760 
생명산필,김재일 [지음],종이거울,2006,818 김73ㅅ,8990562244 
생각의 거울,미셸 투르니에 지음,북라인,2003,864 투297ㅅ,8989847214 
상상+ 경제학 블로그,원용찬 지음,당대,2006,320.4 원65ㅅ,898163131X
삶을 가꾸는 글쓰기 교육,이오덕 [지음],보리,2004,802 이65ㅅ,8984281824 
산타클로스 자서전,제프 긴 지음;노은정 옮김,사이,2005,843 긴74ㅅ,8995671335 
손도끼,게리 폴슨 지음;김민석 옮김,사계절,2001,843.8 폴57ㅅ,8971967862 
(소설처럼 읽는) 이야기 문학상식,최유희 [공저],하이비전,2006,810.906 최66ㅇ,8991209122 
세상을 바꾼 최초들,피에를 제르마 지음;김혜경 옮김,하늘연못,2006,909 제297ㅅ,8959020168 
세상에 못 갈 곳은 없다,바바라 호지슨 지음;곽영미 옮김,북하우스,2006,990.94 호78ㅅ,8956051577 
상식을 뒤집는 Wit & Wisdom,오스카 와일드 지음;설승순 그림,북인,2006,848 와68ㅅ,8991240178 
바덴바덴에서의 여름,레오니드 치프킨 지음;이장욱 옮김,민음사,2006,892.83 치897ㅂ,8937461331 
이성과감성,제인 오스틴 [글];윤지관[옮김],민음사,2005,843 오57이,8937461323 
시르트의 바닷가,쥘리앙 그라크 지음;송진석 옮김,민음사,2006,863 그292ㅅ,8937461315 
자기만의 방,버지니아 울프 지음;이미애 옮김,민음사,2006,843 울897ㅈ,8937461307 
쿠오바디스. 2,헨릭 시엔키애비츠,민음사,2005,892.95 시64ㅋ v.2,8937461293 
쿠오 바디스. 1,핸릭 시엔키애비츠,민음사,2005,892.95 시64ㅋ v.1,8937461285 
리어 왕,윌리엄 셰익스피어 지음;최종철 옮김,민음사,2005,842 셰68ㄹ,8937461277 
라셀라스,새뮤얼 존슨 저;이인규 역,민음사,2005,843 존57ㄹ,8937461269 
돼지꿈,황석영 저,민음사,2005,813.6 황54ㄷ,8937461250 
목화밭의 고독 속에서,베르나르마리 콜테스 지음;임수현 옮김,민음사,2005,863 콜884ㅁ,8937461242 
피츠제럴드 단편선,F. 스콧 피츠제럴드 지음;김욱동 옮김,민음사,2005,843 피85ㅍ,8937461234 
나사의 회전,헨리 제임스 지음;최경도 옮김,민음사,2005,843 제68ㄴ,8937461226 
안개,미겔 데 우나무노 지음;조민현 옮김,민음사,2005,873 우192ㅇ,8937461218 
검찰관,니꼴라이 고골 지음;조주관 옮김,민음사,2005,892.82 고15ㄱ,893746120X
텔크테에서의 만남,귄터 그라스 지음;안삼환 옮김,민음사,2005,853 그292ㅌ,8937461196 
인터넷 무역 오퍼상 절대로 하지마라,모영일 ;네모도리 [지음],정보문화사,2006,326.165 모64ㅇ c.2,8956743320 
괴물. 2,이외수,해냄,2003,813.6 이65ㄱㅁ v.2 c.3,8973374834 
괴물. 1,이외수,해냄,2003,813.6 이65ㄱㅁ v.1 c.3,8973374826 
고통받는 날을 빼고 나면 일생이 며칠이야,임동석 [옮김],건국대학교 출판부,2003,152.224 임25ㄱ,8971073322 
로마인 이야기. 1: 로마는 하루아침에 이루어지지 않았다,시오노 나나미 [지음];김석희 [옮김],한길사,1995,922 나192ㄹ v.1 c.2,8935610240 
세종,이한우,해냄,2006,911.052 이92ㅅ,8973377418 
신라속의 사랑 사랑속의 신라,신라사학회 [지음],경인문화사,2006,911.034 신292ㅅ c.2,8949900938 
선물,스펜서 존슨 [지음] ; 형선호 [옮김],중앙M&B,2004,843 존57ㅅ c.3,895757218X
아이안에 숨어 있는 두뇌의 힘을 키워라,이승헌[지음],한문화,2005,370.18 이57ㅇ,895699028X
(이훈구 교수의) 심리학 이야기,이훈구[지음],법문사,2005,180 이96ㅅ,8918210442 
뉴라이트의 세상읽기,신지호 [지음],기파랑,2006,340.4 신78ㄴ c.21,8991965865 
탈무드,마빈 토케어 [지음] ; 정진태 [옮김],범우사,2004,239.3 토874ㅌ정 c.2,8908033068 
사랑의 기술,에리히 프롬 [지음] ; 정성호 [옮김],범우사,1999,181.71 프295ㅅ정 c.2,8908032878 
철학 사상 이야기(하). 2,현대사상연구회 [엮음],범우사,2002,109 현23ㅊ v.2 c.2,8908032908 
철학 사상 이야기(상). 1,현대사상연구회 [엮음],범우사,2002,109 현23ㅊ v.1 c.2,8908032894 
아름다워라 청춘이여,헤르만 헤세 [지음];박환덕 [옮김],범우사,2005,853 헤54ㅇ,8908033300 
페이터의 산문,페이터[지음]; 이성호[옮김],범우사,2005,843 페68ㅍ,8908033297 
모모(하). 2,미하엘 엔데 [지음];서석연 [옮김],범우사,2005,853 엔24ㅁ v.2,8908033262 
모모(상). 1,미하엘 엔데 [지음];서석연 [옮김],범우사,2005,853 엔24ㅁ v.1,8908033254 
폭풍의 언덕,에밀리 브론테 [지음] ; 윤삼하 [옮김],범우사,2005,843 브295ㅍ c.2,8908033203 
갈매기의 꿈(외),리처드 바크 [지음] ; 김진욱 ; 양은숙 [공]옮김,범우사,1999,843 바877ㄱ c.2,890803319X
늪텃집 처녀(외),라겔뢰프[지음] ; 홍경호 [옮김],범우사,2005,859.73 라14ㄴ c.2,890803322X
젊은 베르테르의 슬픔,괴테 [지음] ; 지명렬 [옮김],범우사,2005,853 괴884ㅈ지 c.2,8908033181 
독일인의 사랑,막스 뮐러 [지음] ; 홍경호 [옮김],범우사,2005,853 뮐294ㄷ홍 c.2,8908033173 
데미안,헤르만 헤세 [지음] ; 홍경호 [옮김],범우사,2004,853 헤54ㄷ범 c.2,8908033157 
모파상 단편선,기드 모파상 [지음] ; 이정림 [옮김],범우사,2004,863 모892ㅁㅍ c.2,8908033149 
마음의 파수꾼,F. 사강 [지음] ; 방곤 [옮김],범우사,1999,863 사12ㅁ c.2,8908033130 
슬픔이여 안녕,F. 사강 [지음] ; 이정림 [옮김],범우사,1999,863 사12ㅅ c.2,8908033114 
수레바퀴 아래서,헤르만 헤세 [지음] ; 박환덕 [옮김],범우사,2004,853 헤54ㅅ범 c.2,8908033092 
어떤 미소,F. 사강 [지음] ; 정봉구 [옮김],범우사,2004,863 사12ㅇ c.2,8908033084 
마지막 잎새(외),O. 헨리 [지음] ; 송관식 [옮김],범우사,2004,843 헨298ㅁ c.2,8908033076 
젊은이의 변모,한스 카로사 [지음] ; 박환덕 [옮김],범우사,2003,853 카295ㅈ c.2,8908033009 
위대한 개츠비,스콧 피츠제럴드 [지음] ; 송관식 [옮김],범우사,2003,843 피85ㅇ송 c.2,8908032991 
그리스.로마 신화,토마스 불핀치 [지음] ; 최혁순 [옮김],범우사,2004,219.2 불898ㄱ최 c.2,8908032967 
여자의 일생,기드 모파상 [지음] ; 이정림 [옮김],범우사,2004,863 모892ㅇ사 c.2,8908032924 
야간비행(외),생텍쥐페리 [지음] ; 조규철 ; 전채린 [공]옮김,범우사,2002,863 생884ㅇ c.2,8908032843 
대지,펄 벅 [지음] ; 최현 [옮김],범우사,1999,843 벅894ㄷ c.2,8908032851 
좁은 문,앙드레 지드 [지음] ;이정림 [옮김],범우사,2002,863 지27ㅈ c.2,890803286X
사람은 무엇으로 사는가(외),톨스토이 [지음] ; 김진욱 [옮김],범우사,2004,892.8 톨57ㅅ김 c.2,8908032886 
인간의 역사,M. 일리인 [외]지음 ; 이순권 [옮김],범우사,2002,901 일298ㅇ c.2,8908032827 
헤세의 명언,헤르만 헤세 [지음] ; 최혁순 [옮김],범우사,1999,199.8 헤54ㅎ c.2,8908032797 
이상한 나라의 앨리스,루이스 캐롤 [지음] ; 김성렬 [옮김],범우사,2002,843 캐295ㅇ c.2,8908032770 
니체의 고독한 방황,니체 [지음] ; 최혁순 [지음],범우사,2002,165.77 니83ㄴ c.2,8908032738 
젊은 시인에게 보내는 편지,R. M. 릴케 [지음] ; 홍경호 [옮김],범우사,2002,856 릴874ㅈ c.2,8908032703 
별.마지막 수업(외),알퐁스 도데 [지음] ; 정봉구 [옮김],범우사,2002,863 도24ㅂ c.2,8908032673 
싯다르타,헤르만 헤세 [지음] ; 홍경호 [옮김],범우사,1999,853 헤54ㅅ홍 c.2,8908032665 
킬리만자로의 눈(외),헤밍웨이 [지음] ; 오미애 [옮김],범우사,1999,843 헤38ㅋ오 c.2,8908032681 
잔잔한 가슴에 파문이 일 때(외),루이제 린저 [지음] ; 홍경호 [옮김],범우사,1999,853 린74ㅈ c.2,8908032657 
명상록,M. 아우렐리우스 [지음] ; 최현 [옮김],범우사,2002,160.258 아66ㅁ최 c.2,8908032622 
포 단편선,에드거 A. 포 [지음] ; 김병철 [옮김],범우사,2002,843 포66ㅍ김 c.2,8908032606 
