자료명,저자,출판사,출판년도,소장처
학교 안의 미술 학교 밖의 미술,제임스 엘킨스 지음;장호연 옮김,책세상,2006,자료실
화장. 28,김훈 외 지음,문학사상사,2004,자료실
흑사병,필립 지글러 지음; 한은경 옮김,한길사,2003,자료실
호박방. 1,스티브 베리[지음];정영문[옮김],밝은세상,2003,자료실
포지셔닝,잭 트라우트 ; 알 리스 [공]지음 ; 안진환 옮김,을유문화사,2002,자료실
춤추는 죽음. 2: 서양미술에 나타난 죽음의 미학,진중권,세종서적,2005,자료실
춤추는 죽음. 1,진중권 지음,세종서적,2005,자료실
위대한 항해자 마젤란 1-2,베른하르트 카이 지음,한길사,2003,자료실
한자놀이 이야기,이강렬 지음,전통문화연구회,2006,자료실
(한권으로 보는) 해방후 정치사 100장면,김삼웅 지음,가람기획,2001,자료실
한국사의 천재들,김병기;신정일,생각의 나무,2006,자료실
잃어버린 생명의 밥상,김인술 지음,밀알,2006,자료실
표현 자유의 역사,로버트 하그리브스 지음;오승훈 옮김,시아출판,2006,자료실
죽음을 그리다,이셀 슈나이더 지음;이주영 옮김,아고라,2006,자료실
"코르다의 쿠바, 그리고 체",크리스토프 로비니;알레산드라 실베스트리 레비 [공]엮음,현대문학,2006,자료실
쿠바를 찍다,이광호,북하우스,2006,자료실
(한 권으로 보는) 한국 최초 101장면,김은신 지음,가람기획,1998,자료실
자본주의의 매혹,"제리 멀러 지음 ; 서찬주, 김청환 옮김",Human & Books,2006,자료실
(한 권으로 보는) 20세기 대사건 100장면,양동주 지음,가람기획,2000,자료실
한 우정의 역사 : 발터 벤야민을 추억하며,게르숌 숄렘 지음;최성만 옮김,한길사,2002,자료실
한국의 식민지 근대성,신기욱;마이클 로빈슨 [공]엮음,삼인,2006,자료실
크뤽케,페터 헤르틀링 지음;유혜자 옮김,사계절,1999,자료실
위험한 하늘,수잔느 피셔 스테이플스 지음;이수련 옮김,사계절,2003,자료실
탐라기행,시바 료타로 지음;박이엽 옮김,학고재,2003,자료실
위대한 혁신,피터 드러커,한국경제신문,2006,자료실
"음식, 그 상식을 뒤엎는 역사",쓰지하라 야스오,창해,2002,자료실
(어떤 상황에서도 밀리지 않는)자신만만 대화법,오시마 도모히데 지음;김현희 옮김,파라북스,2006,자료실
일연을 묻는다,고운기 지음,현암사,2006,자료실
하워드 진,데이비스 D. 조이스 지음;안종설 옮김,열대림,2006,자료실
자기의식과 존재사유,김상봉 지음,한길사,1993,자료실
한국 소설의 분단 이야기,유임하 지음,책세상,2006,자료실
탐정 아리스토텔레스 ; 아테네의 피,마가렛 두디 [지음] ; 이은선 [옮김],시공사,2002,자료실
흙으로 빚는 자유,이현배 지음,사계절,2000,자료실
(청소년을 위한)이야기 정치학,페르난도 사바테르 지음;안성찬 옮김,웅진씽크빅,2006,자료실
파라다이스 가든. 2,권기태 지음,민음사,2006,자료실
파라다이스 가든. 1,권기태 지음,민음사,2006,자료실
토론이 된다 논술이 된다. 3: 완성편,조성민;정선심[저],사계절,2003,자료실
토론이 된다 논술이 된다. 2,조성민;정선심 [공]지음,사계절,2001,자료실
토론이 된다 논술이 된다. 1: 원리편,조성민 ; 정선심 [공 지음],사계절,1998,자료실
(인생을 성공으로 이끄는)유쾌한 유머,김진배 지음,나무생각,2006,자료실
평생 잊지 못할 한 구절,신경림,예담,2006,자료실
포스트모던 시대의 역사란 무엇인가,김현식 지음,휴머니스트,2006,자료실
조상 이야기,리처드 도킨스 저;이한음 옮김,까치,2005,자료실
파라오의 음모,필리프 반덴베르크 지음;박계수 옮김,한길사,2001,자료실
파스퇴르,르네 뒤보 지음;이재열 옮김,사이언스 북스,2006,자료실
일곱 가지 밤,이옥 글;서정오 다듬어씀,알마,2006,자료실
커피 향기,게르하르트 J. 레켈 지음;박윤선 일러스트,웅진지식하우스(웅진씽크빅),2006,자료실
삼국지 삼십육계,조병덕,운디네,2003,자료실
일본 문화의 힘,윤상인 [외 지음],동아시아,2006,자료실
오늘보다 더 나은 내일을 위한 최고의 선물,여훈,smart business,2006,자료실
클래식광 그림을 읽다,이장현 지음,세미콜론,2006,자료실
What's Wrong Korea?,이재필; 공병호외[지음],중앙일보사시사미디어,2006,자료실
X염색체의 비밀,데이비드 베인브리지 지음;이석인 옮김,고즈윈,2006,자료실
지식의 최전선,김호기;임경순,한길사,2002,자료실
지상의 아름다운 도서관,최정태 글·사진,한길사,2006,자료실
전갈의 아이,낸시 파머 글;백영미 옮김,비룡소,2004,자료실
검은 고양이 네로,엘케 하이덴라이히 지음;크빈트 부흐홀츠 그림;김지영 옮김,보물창고,2006,자료실
늪:글쓰기와 상상력의 유비쿼터스 네트워크,최재목 지음,知&智,2006,자료실
개발정치와 녹색진보,조명래 지음,환경과 생명,2006,자료실
갈릴레오의 진실,윌리엄 쉬어;마리아노 아르티가스 [공]지음,동아시아,2006,자료실
가면을 쓴 과학 동물실험,레이 그릭 ; 진 스윙글 그릭 지음 ; 윤미연 옮김,다른세상,2006,자료실
가로세로 세계사. 2: 동방의 천년 문명이 열린다,이원복 [글 그림],김영사,2006,자료실
"가로 세로 세계사. 1: 발칸반도, 강인한 민족들의 땅",이원복 [글. 그림],김영사,2006,자료실
안도현의 아침엽서,안도현 지음,늘푸른 소나무,2003,자료실
글로리아 스타이넘,캐롤린 하일브런 지음;윤길순 옮김,해냄,2004,자료실
꽃으로 피기보다 새가 되어 날아가리,정창권 지음,푸른숲,2006,자료실
가재미,문태준,문학과지성사,2006,자료실
新국부론 :차별화와 발전의 경제학,좌승희 지음,굿인포메이션,2006,자료실
안데르센 평전,재키 울슐라거 지음;전선화 옮김,미래 M&B,2006,자료실
안데스의 비밀,앤 놀란 클라크,시공주니어,2005,자료실
아버지께 드리는 편지,프란츠 카프카 지음;김창협 옮김,은금나라,2006,자료실
아빠는 아프리카로 간게 아니었다,마르야레나 렘브케 지음;이은주 옮김,시공사,2005,자료실
실루엣,시마모토 리오 지음;김난주 옮김,시공사,2004,자료실
잔인한 도시,이청준 지음,열림원,2006,자료실
유황불,양귀자 지음,열림원,2006,자료실
운수 좋은 날,현진건 지음,열림원,2006,자료실
레디메이드 인생,채만식 지음,열림원,2006,자료실
동백꽃,김유정 지음,열림원,2006,자료실
원행,오세영 지음,예담(위즈덤하우스),2006,자료실
우리속에 있는 여신들,진 시노다 볼린 지음;조주현;조명덕 옮김,또 하나의 문화,2003,자료실
엄청나게 시끄럽고 믿을 수 없게 가까운,조너선 사프란 포어 지음;송은주 옮김,민음사,2006,자료실
어린 영혼들은 쉬지 않는다,김용택,마음산책,2005,자료실
장밋빛 인생,정미경 [지음],민음사,2002,자료실
아내가 결혼했다,박현욱 지음,문이당,2006,자료실
"이윤기, 그리스에 길을 묻다",이윤기,해냄,2003,자료실
열린사회와 그 적들. 1,칼 포퍼; 이한구 옮김,민음사,2006,자료실
"원자폭탄, 그 빗나간 열정의 역사",다이애나 프레스턴 지음;류운 옮김,뿌리와이파리,2006,자료실
역사의 원전,존 캐리 지음;김기협 옮김,바다,2006,자료실
역주 번역노걸대와 노걸대언해,정광 지음,신구문화사,2006,자료실
시인가 노래인가,자유푸 지음;문정흐 옮김,학고재,2006,자료실
여행의 재발견,임동헌 지음,안그라픽스,2006,자료실
"여자,너 스스로 멘토가 되라",쉘라 웰링턴;캐털리스트 지음;공경희 옮김,해냄,2006,자료실
웃는 지식,마르크 베네케 지음;박규호 옮김,북로드,2006,자료실
우리는 이제 우주로 간다,채연석 지음,해나무,2006,자료실
(클라시커 50)역사와 배,루츠 붕크 지음;안성찬 옮김,해냄출판사,2006,자료실
위대한 양심,지그프리트 피셔 파비안 지음;김수은 옮김,열대림,2006,자료실
우체부 프레드,마크 샌번 지음;강주헌 옮김,랜덤하우스중앙,2004,자료실
기계의 아름다움,데이비드 겔런더 지음,해냄출판사,1999,자료실
과학의 시대!,제라드 피엘,한길사,2003,자료실
(과학사의)유쾌한 반란,하인리히 찬클 지음;전동열,아침이슬,2006,자료실
인간과 사물의 기원,장 그노스 지음;김진송 옮김,열린책들,2006,자료실
(이인문의)강산무진도,오주석 지음,신구문화사,2006,자료실
지구를 치료하는 방법,데니스 L. 메도즈;도넬라 H.메도즈;에다히로 준코 지음;육은숙 옮김,북스토리,2006,자료실
중력 삐에로,이사카 코타로 지음;양억관 옮김,작가정신,2006,자료실
지구의 미래로 떠난 여행,마크 라이너스 지음;이한중 옮김,돌베개,2006,자료실
(존 스튜어트 밀의)진보적 자유주의,이근식 지음,에크리(기파랑),2006,자료실
지용詩選,정지용 지음,을유문화사,2006,자료실
중국 산서성 고건축 기행,김홍식;조유전 [공]지음,고즈윈,2006,자료실
(제인 오스틴의)연애론,로렌 헨더슨 지음;변용란 옮김,예담(위즈덤하우스),2006,자료실
정찬주의 다인기행,정찬주,열림원,2006,자료실
(인간이 만든)위대한 속임수 식품첨가물,아베 쓰카사 지음;안병수 옮김,국일미디어,2006,자료실
인류학의 거장들,제리 무어[지음]김우영[옮김],한길사,2004,자료실
예술가에게 길을 묻다,이소아 지음,미술문화,2006,자료실
(가상유언장) 오늘은 내 남은 생의 첫날,황금찬;도종환 [등저],경덕출판사,2006,자료실
(청소년에게 권하고 싶은)세계의 명작,미우라 슈몬 [엮음]; 남혜림 [옮김],행담,2006,자료실
철학학교. 2,스티븐 로 지음;하상용 옮김,창비,2004,자료실
철학학교. 1,스티븐 로 지음;하상용 옮김,창비,2004,자료실
천사,쉬타오,고려원북스,2005,자료실
차이와 타자,서동욱 지음,문학과 지성사,2000,자료실
차의 역사,고세연 지음,미레문화사,2006,자료실
집중력이 내 아이의 인생을 결정한다,이명경 지음,랜덤하우스,2006,자료실
자이언츠:다국적기업과 글로벌 히스토리,알프레드 챈들러;브루스 매즐리쉬 지음;김동호 외 옮김,베리타스북스,2006,자료실
이휘소평전,강주상 지음,럭스미디어,2006,자료실
인간의 본성에 관한 10가지 이론,레슬리 스티븐슨;데이비드 L. 헤이버먼 [공]지음,갈라파고스,2006,자료실
인간을 향하여 인간을 넘어서,김주연 지음,문이당,2006,자료실
영어의 패러다임을 바꾸라,오세웅 지음,사계절,1999,자료실
인간 연습,조정래,실천문학사,2006,자료실
(청소년을 위한)동양 미술사,"이석원,김순겸,안혜경 지음",두리미디어,2006,자료실
(20세기)한국소설 . 37: 이문열 최시한 외,창비편집부 [편],창비,2006,자료실
시와 에세이로 금강산 맛있게 보기,김영진 지음,금강산,2006,자료실
야수의 도시,이사벨 아옌데 [지음] ; 우석규 [옮김],비룡소,2003,자료실
앞으로 50년,존 브록만 엮음;이한음 옮김,생각의나무,2003,자료실
"영국적인, 너무나 영국적인",박지향 지음,에크리,2006,자료실
습관의역사,피터 콜릿,추수밭,2006,자료실
시간의 풍상,데이비드 M. 롤 지음;김석희 옮김,해냄,2003,자료실
(우리가 정말 알아야 할)우리 별자리,안상현 [저],현암사,2005,자료실
우리가 정말 알아야할 우리말 바로쓰기,이수열,현암사,2004,자료실
조선의 재산상속 풍경,이기담 지음,김영사,2006,자료실
(교과서 밖으로 뛰쳐나온)과학. 2,이성규 지음,중심,2006,자료실
교과서 밖으로 뛰쳐나온 과학,이성규 지음,중심,2006,자료실
(주강현의) 관해기. 3: 동쪽바다,주강현 지음,웅진지식하우스,2006,자료실
(주강현의) 관해기. 2: 서쪽바다,주강현 지음,웅진지식하우스,2006,자료실
(주강현의) 관해기. 1: 남쪽바다,주강현 지음,웅진지식하우스,2006,자료실
구약성서 명화를 만나다,키아라 데 카포아[지음] ;김숙[옮김],예경,2006,자료실
교양과 무질서,매슈 아널드 지음;윤지관 옮김,한길사,2006,자료실
구해줘,기욤 뮈소,밝은세상,2006,자료실
(마음의 평안과 자유를 얻은)30년만의 휴식,이무석 지음,비전과 리더십,2006,자료실
17살 경제학,한진수,갤리온,2006,자료실
1리터의눈물,키토야야,이덴슬리벨,2006,자료실
20세기를 만든 아름다운 방정식들,그레이엄 파멜로 엮음;양혜영 옮김,소소,2006,자료실
(칭기스칸의) 리더십 혁명,김종래 지음,크레듀,2006,자료실
리바이어던,홉스 [원저];김용환 지음,살림,2005,자료실
리틀 바이 리틀,시마모토 리오 지음;김난주 옮김,시공사,2004,자료실
로마사 논고,니콜로 마키아벨리 지음;강정인;안선재 옮김,한길사,2003,자료실
르네상스 미술기행,앤드루 그레이언 닉슨[지음];김석희[옮김],한길헤르메스,2002,자료실
공부의 즐거움,김열규...[등]지음,위즈덤하우스,2006,자료실
개인의 탄생,츠베탕 토도로프;베르나르 포크롤,기파랑,2006,자료실
과학고전선집,홍성욱 지음,서울대학교출판부,2006,자료실
17·18세기 조선의 외국서적 수용과 독서실태,홍선표 외저,혜안,2006,자료실
관악산 수재들의 문학캠프 시읽기1-2. 1: 시읽기,소래섭 [등저],살림,2002,자료실
그리스 로마신화 명화를 만나다,루치아 임펠루소[지음]; 이종인[옮김],예경,2006,자료실
근대의 책 읽기,천정환 [지음],푸른역사,2003,자료실
(괴짜 과학자 로버트 매튜스의)기상천외 과학대전,로버트 매튜스 [지음]; 이영기 [옮김],갤리온,2006,자료실
